order_id,Customes_name,city,state,order_date,total_units,revenue,product_name,category_name,store_name,sales_representative,staff_id,brand_name
687,Selene Austin,Duarte,CA,02-02-2017,2,2999.98,Trek Emonda S 4 - 2017,Road Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
688,Jesica Fields,Commack,NY,02-02-2017,1,189.99,Trek Precaliber 12 Girls - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Trek
688,Jesica Fields,Commack,NY,02-02-2017,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
689,Willian Hardin,Oswego,NY,02-02-2017,2,939.98,Surly Wednesday Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Surly
690,Collen Dennis,San Pablo,CA,03-02-2017,1,329.99,Haro Downtown 16 - 2017,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Haro
690,Collen Dennis,San Pablo,CA,03-02-2017,2,833.98,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Sun Bicycles
690,Collen Dennis,San Pablo,CA,03-02-2017,1,109.99,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Sun Bicycles
690,Collen Dennis,San Pablo,CA,03-02-2017,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Surly
691,Carson Macias,New Rochelle,NY,04-02-2017,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
691,Carson Macias,New Rochelle,NY,04-02-2017,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
691,Carson Macias,New Rochelle,NY,04-02-2017,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Heller
691,Carson Macias,New Rochelle,NY,04-02-2017,2,5399.98,Trek Domane S 6 - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,7,Trek
692,Kasha Todd,Campbell,CA,05-02-2017,1,599.99,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
692,Kasha Todd,Campbell,CA,05-02-2017,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
692,Kasha Todd,Campbell,CA,05-02-2017,1,2599.99,Trek Domane S 5 Disc - 2017,Road Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
692,Kasha Todd,Campbell,CA,05-02-2017,2,10999.98,Trek Domane SLR 6 Disc - 2017,Road Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
693,Lise Hebert,Vista,CA,05-02-2017,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
693,Lise Hebert,Vista,CA,05-02-2017,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Heller
693,Lise Hebert,Vista,CA,05-02-2017,2,963.98,Sun Bicycles Streamway - 2017,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,3,Sun Bicycles
693,Lise Hebert,Vista,CA,05-02-2017,1,1632.99,Surly Wednesday - 2017,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Surly
694,Damien Dorsey,Central Islip,NY,05-02-2017,2,1739.98,Haro SR 1.2 - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Haro
694,Damien Dorsey,Central Islip,NY,05-02-2017,2,1103.98,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
694,Damien Dorsey,Central Islip,NY,05-02-2017,2,5399.98,Trek Domane S 6 - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,7,Trek
694,Damien Dorsey,Central Islip,NY,05-02-2017,1,1499.99,Trek Emonda S 4 - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,7,Trek
694,Damien Dorsey,Central Islip,NY,05-02-2017,1,1499.99,Trek Stache 5 - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
695,Sarah Kirkland,Wappingers Falls,NY,05-02-2017,2,1319.98,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
695,Sarah Kirkland,Wappingers Falls,NY,05-02-2017,2,3999.98,Trek Emonda S 5 - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,7,Trek
696,Chauncey Donaldson,Franklin Square,NY,05-02-2017,1,869.99,Haro SR 1.2 - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Haro
696,Chauncey Donaldson,Franklin Square,NY,05-02-2017,2,379.98,Trek Precaliber 12 Girls - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Trek
696,Chauncey Donaldson,Franklin Square,NY,05-02-2017,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
697,Alejandro Norman,Upland,CA,06-02-2017,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,Heller
698,Jasmin Young,Helotes,TX,06-02-2017,1,349.99,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Rowlett Bikes,Kali Vargas,8,Electra
698,Jasmin Young,Helotes,TX,06-02-2017,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,8,Electra
698,Jasmin Young,Helotes,TX,06-02-2017,2,9999.98,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Rowlett Bikes,Kali Vargas,8,Trek
699,Ciera Koch,Euless,TX,06-02-2017,2,1319.98,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
699,Ciera Koch,Euless,TX,06-02-2017,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
699,Ciera Koch,Euless,TX,06-02-2017,2,899.98,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Rowlett Bikes,Layla Terrell,9,Sun Bicycles
699,Ciera Koch,Euless,TX,06-02-2017,1,1632.99,Surly Wednesday - 2017,Mountain Bikes,Rowlett Bikes,Layla Terrell,9,Surly
699,Ciera Koch,Euless,TX,06-02-2017,1,1499.99,Trek Emonda S 4 - 2017,Road Bikes,Rowlett Bikes,Layla Terrell,9,Trek
700,Daryl Spence,Uniondale,NY,07-02-2017,1,3499.99,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,6,Trek
700,Daryl Spence,Uniondale,NY,07-02-2017,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
701,Stephanie Browning,Rowlett,TX,07-02-2017,1,109.99,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Rowlett Bikes,Layla Terrell,9,Sun Bicycles
702,Dorothea Miranda,Upland,CA,08-02-2017,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
702,Dorothea Miranda,Upland,CA,08-02-2017,1,481.99,Sun Bicycles Streamway - 2017,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,3,Sun Bicycles
702,Dorothea Miranda,Upland,CA,08-02-2017,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Surly
703,Zoraida Patton,Huntington Station,NY,08-02-2017,2,1739.98,Haro SR 1.2 - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Haro
703,Zoraida Patton,Huntington Station,NY,08-02-2017,1,619.99,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
703,Zoraida Patton,Huntington Station,NY,08-02-2017,2,501.98,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
703,Zoraida Patton,Huntington Station,NY,08-02-2017,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
704,Dottie Roberts,Port Washington,NY,08-02-2017,2,979.98,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
704,Dottie Roberts,Port Washington,NY,08-02-2017,2,3098,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,6,Surly
704,Dottie Roberts,Port Washington,NY,08-02-2017,1,3499.99,Trek Boone 7 - 2017,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,6,Trek
705,Ileana Holt,Patchogue,NY,08-02-2017,1,4999.99,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Baldwin Bikes,Venita Daniel,7,Trek
706,Roy Chan,Pomona,CA,09-02-2017,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
706,Roy Chan,Pomona,CA,09-02-2017,1,1559.99,Sun Bicycles ElectroLite - 2017,Electric Bikes,Santa Cruz Bikes,Mireya Copeland,2,Sun Bicycles
706,Roy Chan,Pomona,CA,09-02-2017,1,999.99,Surly Big Dummy Frameset - 2017,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,Surly
707,Ashanti Parks,Baldwin,NY,09-02-2017,1,489.99,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
707,Ashanti Parks,Baldwin,NY,09-02-2017,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
707,Ashanti Parks,Baldwin,NY,09-02-2017,2,899.98,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
707,Ashanti Parks,Baldwin,NY,09-02-2017,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,7,Surly
708,Shara Pope,Ridgecrest,CA,10-02-2017,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,Surly
708,Shara Pope,Ridgecrest,CA,10-02-2017,1,5299.99,Trek Remedy 9.8 - 2017,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,Trek
708,Shara Pope,Ridgecrest,CA,10-02-2017,2,939.98,Trek Session DH 27.5 Carbon Frameset - 2017,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,Trek
709,Carmelina Sellers,Ithaca,NY,11-02-2017,2,679.98,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
709,Carmelina Sellers,Ithaca,NY,11-02-2017,2,5399.98,Trek Domane S 6 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
709,Carmelina Sellers,Ithaca,NY,11-02-2017,1,1499.99,Trek Emonda S 4 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
710,Danny Kim,South Ozone Park,NY,13-02-2017,2,3119.98,Sun Bicycles ElectroLite - 2017,Electric Bikes,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
710,Danny Kim,South Ozone Park,NY,13-02-2017,1,2499.99,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
710,Danny Kim,South Ozone Park,NY,13-02-2017,1,1999.99,Trek Emonda S 5 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
710,Danny Kim,South Ozone Park,NY,13-02-2017,1,2299.99,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
710,Danny Kim,South Ozone Park,NY,13-02-2017,2,2999.98,Trek Stache 5 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
711,Dale Rasmussen,Kingston,NY,13-02-2017,2,599.98,"Electra Girl's Hawaii 1 16 - 2017""",Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
711,Dale Rasmussen,Kingston,NY,13-02-2017,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Heller
711,Dale Rasmussen,Kingston,NY,13-02-2017,2,1239.98,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
712,Marquerite Dawson,Garland,TX,13-02-2017,2,879.98,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
712,Marquerite Dawson,Garland,TX,13-02-2017,1,299.99,"Electra Girl's Hawaii 1 16 - 2017""",Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
712,Marquerite Dawson,Garland,TX,13-02-2017,2,1079.98,Haro SR 1.1 - 2017,Mountain Bikes,Rowlett Bikes,Layla Terrell,9,Haro
712,Marquerite Dawson,Garland,TX,13-02-2017,1,832.99,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Rowlett Bikes,Layla Terrell,9,Sun Bicycles
712,Marquerite Dawson,Garland,TX,13-02-2017,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell,9,Trek
713,Michel Blankenship,Forney,TX,13-02-2017,2,699.98,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Rowlett Bikes,Kali Vargas,8,Electra
713,Michel Blankenship,Forney,TX,13-02-2017,2,419.98,Haro Shredder 20 Girls - 2017,Children Bicycles,Rowlett Bikes,Kali Vargas,8,Haro
713,Michel Blankenship,Forney,TX,13-02-2017,2,899.98,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Rowlett Bikes,Kali Vargas,8,Sun Bicycles
713,Michel Blankenship,Forney,TX,13-02-2017,1,749.99,Surly Ogre Frameset - 2017,Road Bikes,Rowlett Bikes,Kali Vargas,8,Surly
714,Phillis Fowler,Clifton Park,NY,14-02-2017,2,419.98,Haro Shredder 20 - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Haro
715,Robby Sykes,Hempstead,NY,15-02-2017,2,9999.98,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
715,Robby Sykes,Hempstead,NY,15-02-2017,1,5999.99,Trek Silque SLR 7 Women's - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
716,Elma Molina,New Rochelle,NY,15-02-2017,2,419.98,Haro Shredder 20 Girls - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Haro
716,Elma Molina,New Rochelle,NY,15-02-2017,1,402.99,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
716,Elma Molina,New Rochelle,NY,15-02-2017,2,941.98,Sun Bicycles Drifter 7 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
716,Elma Molina,New Rochelle,NY,15-02-2017,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
717,Tereasa Bird,Ronkonkoma,NY,15-02-2017,1,209.99,Haro Shredder 20 Girls - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Haro
717,Tereasa Bird,Ronkonkoma,NY,15-02-2017,2,10999.98,Trek Domane SLR 6 Disc - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
718,Zelma Browning,Astoria,NY,16-02-2017,2,979.98,Electra Townie Original 7D - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
718,Zelma Browning,Astoria,NY,16-02-2017,2,419.98,Haro Shredder 20 - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Haro
718,Zelma Browning,Astoria,NY,16-02-2017,2,9999.98,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
719,Ashely Holmes,Farmingdale,NY,16-02-2017,1,489.99,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
720,Collin Webster,Howard Beach,NY,16-02-2017,1,470.99,Sun Bicycles Drifter 7 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
720,Collin Webster,Howard Beach,NY,16-02-2017,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
721,Donnetta Henson,Webster,NY,16-02-2017,1,489.99,Electra Townie Original 7D - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
721,Donnetta Henson,Webster,NY,16-02-2017,2,1739.98,Haro SR 1.2 - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Haro
721,Donnetta Henson,Webster,NY,16-02-2017,2,1499.98,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
721,Donnetta Henson,Webster,NY,16-02-2017,1,469.99,Surly Wednesday Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Surly
722,Angelika Perry,Canandaigua,NY,18-02-2017,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
722,Angelika Perry,Canandaigua,NY,18-02-2017,2,963.98,Sun Bicycles Streamway - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
722,Angelika Perry,Canandaigua,NY,18-02-2017,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Surly
723,Kathyrn Bush,Bronx,NY,19-02-2017,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
723,Kathyrn Bush,Bronx,NY,19-02-2017,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
723,Kathyrn Bush,Bronx,NY,19-02-2017,1,449.99,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
724,Lore Sykes,Buffalo,NY,19-02-2017,1,599.99,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
724,Lore Sykes,Buffalo,NY,19-02-2017,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
724,Lore Sykes,Buffalo,NY,19-02-2017,1,489.99,Electra Townie Original 7D - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
724,Lore Sykes,Buffalo,NY,19-02-2017,1,2699.99,Trek Domane S 6 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
725,Dwain Carlson,Smithtown,NY,19-02-2017,2,1599.98,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
725,Dwain Carlson,Smithtown,NY,19-02-2017,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,7,Trek
725,Dwain Carlson,Smithtown,NY,19-02-2017,1,209.99,Trek Precaliber 16 Girls - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Trek
725,Dwain Carlson,Smithtown,NY,19-02-2017,1,349.99,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Trek
726,Jennell Solis,Rochester,NY,19-02-2017,1,489.99,Electra Townie Original 7D - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
727,Maple Griffin,Copperas Cove,TX,19-02-2017,2,1319.98,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
727,Maple Griffin,Copperas Cove,TX,19-02-2017,1,647.99,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Sun Bicycles
728,Hubert Stone,Ridgecrest,CA,20-02-2017,1,659.99,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
728,Hubert Stone,Ridgecrest,CA,20-02-2017,1,5499.99,Trek Domane SLR 6 Disc - 2017,Road Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
728,Hubert Stone,Ridgecrest,CA,20-02-2017,1,4999.99,Trek Madone 9.2 - 2017,Road Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
728,Hubert Stone,Ridgecrest,CA,20-02-2017,1,349.99,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Santa Cruz Bikes,Genna Serrano,3,Trek
729,Bettyann Acosta,Lancaster,NY,20-02-2017,2,679.98,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
730,Moira Lester,Jackson Heights,NY,21-02-2017,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
730,Moira Lester,Jackson Heights,NY,21-02-2017,2,699.98,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
730,Moira Lester,Jackson Heights,NY,21-02-2017,1,402.99,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
730,Moira Lester,Jackson Heights,NY,21-02-2017,2,5199.98,Trek Domane S 5 Disc - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
731,Elenore William,Mcallen,TX,25-02-2017,2,501.98,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Sun Bicycles
731,Elenore William,Mcallen,TX,25-02-2017,1,3499.99,Trek Domane SL 6 - 2017,Road Bikes,Rowlett Bikes,Layla Terrell,9,Trek
731,Elenore William,Mcallen,TX,25-02-2017,1,349.99,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Rowlett Bikes,Layla Terrell,9,Trek
731,Elenore William,Mcallen,TX,25-02-2017,1,999.99,Trek X-Caliber 8 - 2017,Mountain Bikes,Rowlett Bikes,Layla Terrell,9,Trek
732,Bernetta Marquez,Smithtown,NY,26-02-2017,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
732,Bernetta Marquez,Smithtown,NY,26-02-2017,1,5299.99,Trek Remedy 9.8 - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
733,Pamala Fowler,Ballston Spa,NY,26-02-2017,2,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
733,Pamala Fowler,Ballston Spa,NY,26-02-2017,1,109.99,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
733,Pamala Fowler,Ballston Spa,NY,26-02-2017,1,2699.99,Trek Domane S 6 - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,7,Trek
734,Maximina Hutchinson,Corpus Christi,TX,26-02-2017,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
734,Maximina Hutchinson,Corpus Christi,TX,26-02-2017,2,693.98,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Sun Bicycles
734,Maximina Hutchinson,Corpus Christi,TX,26-02-2017,2,219.98,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Rowlett Bikes,Layla Terrell,9,Sun Bicycles
734,Maximina Hutchinson,Corpus Christi,TX,26-02-2017,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell,9,Surly
735,Aleta Shepard,Sugar Land,TX,27-02-2017,2,833.98,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Sun Bicycles
735,Aleta Shepard,Sugar Land,TX,27-02-2017,2,3098,Surly Straggler - 2016,Cyclocross Bicycles,Rowlett Bikes,Layla Terrell,9,Surly
736,Klara Stanley,Webster,NY,27-02-2017,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
736,Klara Stanley,Webster,NY,27-02-2017,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,7,Trek
736,Klara Stanley,Webster,NY,27-02-2017,2,10999.98,Trek Domane SLR 6 Disc - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,7,Trek
737,Lanie Dunn,North Tonawanda,NY,27-02-2017,2,1599.98,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
737,Lanie Dunn,North Tonawanda,NY,27-02-2017,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Pure Cycles
737,Lanie Dunn,North Tonawanda,NY,27-02-2017,1,875.99,Surly Steamroller - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
737,Lanie Dunn,North Tonawanda,NY,27-02-2017,1,469.99,Trek Session DH 27.5 Carbon Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
738,Jeni Booker,South El Monte,CA,28-02-2017,2,1319.98,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
738,Jeni Booker,South El Monte,CA,28-02-2017,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
738,Jeni Booker,South El Monte,CA,28-02-2017,2,1099.98,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,Haro
738,Jeni Booker,South El Monte,CA,28-02-2017,1,3499.99,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Trek
739,Caroll Hays,Fairport,NY,28-02-2017,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
740,Kendra Harrington,Jamestown,NY,28-02-2017,1,1099.99,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
740,Kendra Harrington,Jamestown,NY,28-02-2017,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
740,Kendra Harrington,Jamestown,NY,28-02-2017,2,499.98,Haro Shredder Pro 20 - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Haro
